tr128	<img src="difference.jpg" />	A {{c1::difference}} is a way that something is not like other things.<br />→ &nbspThe biggest {{c1::difference}} between the birds is the color of their feathers.	difference	['dɪf(ə)r(ə)n(t)s]	fark	[sound:difference.mp3]	sse_4000
tr129	<img src="divide.jpg" />	To {{c1::divide}} something is to make it into smaller parts.<br />→ &nbspWe {{c1::divide}}d the pizza.	divide	[dɪ'vaɪd]	bölmek	[sound:divide.mp3]	sse_4000
tr130	<img src="expert.jpg" />	An {{c1::expert}} is someone who is very good at doing something.<br />→ &nbspThe wizard was an {{c1::expert}} at magic.	expert	['ekspɜːt]	uzman	[sound:expert.mp3]	sse_4000
tr131	<img src="famous.jpg" />	If someone or something is {{c1::famous}}, they are known to many people.<br />→ &nbspThe Eiffel Tower in Paris is very {{c1::famous}}.	famous	['feɪməs]	meşhur	[sound:famous.mp3]	sse_4000
tr132	<img src="force.jpg" />	{{c1::force}} is a person's strength or power.<br />→ &nbspHe used all his {{c1::force}} to try and open the door.	force	[fɔːs]	güç	[sound:force.mp3]	sse_4000
tr133	<img src="harm.jpg" />	{{c1::harm}} is hurt or problems caused to someone or something.<br />→ &nbspA hot iron can cause great {{c1::harm}} if you are not careful.	harm	[hɑːm]	zarar	[sound:harm.mp3]	sse_4000
tr134	<img src="lay.jpg" />	To {{c1::lay}} means to put or place in a horizontal or flat position.<br />→ &nbspDon't {{c1::lay}} your socks on the floor.	lay	[leɪ]	yatırmak	[sound:lay.mp3]	sse_4000
tr135	<img src="peace.jpg" />	{{c1::peace}} is a time without war.<br />→ &nbspA white dove is a symbol for {{c1::peace}}.	peace	[piːs]	Barış	[sound:peace.mp3]	sse_4000
tr136	<img src="prince.jpg" />	A {{c1::prince}} is the son of a king.<br />→ &nbspThe {{c1::prince}} and the princess were married.	prince	[prɪn(t)s]	prens	[sound:prince.mp3]	sse_4000
tr137	<img src="protect.jpg" />	To {{c1::protect}} someone is to stop them from getting hurt.<br />→ &nbspFiremen {{c1::protect}} us from fires.	protect	[prə'tekt]	korumak	[sound:protect.mp3]	sse_4000
tr138	<img src="sense.jpg" />	To {{c1::sense}} something is to know about it without being told.<br />→ &nbspI could {{c1::sense}} that he was watching me.	sense	[sen(t)s]	duyu, algılamak, (hisleriyle) duymak	[sound:sense.mp3]	sse_4000
tr139	<img src="sudden.jpg" />	When something is {{c1::sudden}}, it happens very quickly.<br />→ &nbspHe felt a {{c1::sudden}} pain in his chest.	sudden	['sʌd(ə)n]	ani	[sound:sudden.mp3]	sse_4000
tr140	<img src="therefore.jpg" />	{{c1::therefore}} means for this reason.<br />→ &nbspHe is fat. {{c1::therefore}}, he will go on a diet.	therefore	['ðeəfɔː]	bu nedenle	[sound:therefore.mp3]	sse_4000
tr141	<img src="accept.jpg" />	To {{c1::accept}} something that is offered is to take it.<br />→ &nbspI {{c1::accept}}ed the girl's very nice gift.	accept	[ək'sept]	kabul etmek	[sound:accept.mp3]	sse_4000
tr142	<img src="arrange.jpg" />	To {{c1::arrange}} things is to put them in the right place.<br />→ &nbsp;Please {{c1::arrange}} the bowling pins in order so we can play.	arrange	[ə'reɪnʤ]	düzenlemek	[sound:arrange.mp3]	sse_4000
tr143	<img src="attend.jpg" />	To {{c1::attend}} something is to go to it.<br />→ &nbspMy sister and I {{c1::attend}} the same school.	attend	[ə'tend]	katılmak	[sound:attend.mp3]	sse_4000
tr144	<img src="balance.jpg" />	To {{c1::balance}} something is to keep it from falling.<br />→ &nbspWe saw an elephant {{c1::balance}} itself on a ball.	balance	['bæləns]	denge, dengelemek	[sound:balance.mp3]	sse_4000
tr145	<img src="contrast.jpg" />	A {{c1::contrast}} is the sharp difference between two things.<br />→ &nbspThe {{c1::contrast}} between my parents is very noticeable.	contrast	['kɔntrɑːst]	kontrast, tezat, zıtlık	[sound:contrast.mp3]	sse_4000
tr146	<img src="encourage.jpg" />	To {{c1::encourage}} someone is to make them want to do something.<br />→ &nbspMy football coach will {{c1::encourage}} us when we are losing.	encourage	[ɪn'kʌrɪʤ]	teşvik etmek	[sound:encourage.mp3]	sse_4000
tr147	<img src="familiar.jpg" />	If someone or something is {{c1::familiar}} to you, you know them well.<br />→ &nbspThe two friends were very {{c1::familiar}} with each other.	familiar	[fə'mɪlɪə]	tanıdık, alışıldık	[sound:familiar.mp3]	sse_4000
tr148	<img src="grab.jpg" />	To {{c1::grab}} is to take a hold of someone or something suddenly.<br />→ &nbspI {{c1::grab}}bed a pear from the tree.	grab	[græb]	kapmak	[sound:grab.mp3]	sse_4000
tr149	<img src="hang.jpg" />	To {{c1::hang}} something is to keep it above the ground.<br />→ &nbsp;I drew a picture of my family, and my mother {{c1::hung}} it on the wall.	hang, hung	[hæŋ]	asmak, asılmış	[sound:hang.mp3]	sse_4000
tr150	<img src="huge.jpg" />	If something is {{c1::huge}}, it is very big.<br />→ &nbspAt work, my father drives a {{c1::huge}} truck.	huge	[hjuːʤ]	Kocaman, dev	[sound:huge.mp3]	sse_4000
tr151	<img src="necessary.jpg" />	If something is {{c1::necessary}}, you must do it.<br />→ &nbspIt is {{c1::necessary}} to have a passport when you travel to a foreign country.	necessary	['nesəs(ə)rɪ]	gerekli	[sound:necessary.mp3]	sse_4000
tr152	<img src="pattern.jpg" />	A {{c1::pattern}} is a way in which something is done or organized.<br />→ &nbsp;My {{c1::pattern}} of brushing my teeth is the same as most people's.	pattern	['pæt(ə)n]	Desen, örüntü, kalıp	[sound:pattern.mp3]	sse_4000
tr153	<img src="propose.jpg" />	To {{c1::propose}} something is to say that it should be done.<br />→ &nbsp;Santa Claus {{c1::propose}}d that I try to be a good boy all year.<br />	propose	[prə'pəuz]	teklif etmek, önermek	[sound:propose.mp3]	sse_4000
tr154	<img src="purpose.jpg" />	A {{c1::purpose}} is the reason that you do something.<br />→ &nbspThe {{c1::purpose}} of exercising is to get into shape.	purpose	['pɜːpəs]	amaç	[sound:purpose.mp3]	sse_4000
tr155	<img src="release.jpg" />	To {{c1::release}} something is to stop holding it.<br />→ &nbspShe {{c1::release}}d the bird from her hands.	release	[rɪ'liːs]	salıvermek, salmak, serbest bırakmak	[sound:release.mp3]	sse_4000
tr156	<img src="require.jpg" />	To {{c1::require}} something is to say that it is necessary.<br />→ &nbspWe {{c1::require}} teachers to have a university degree.	require	[rɪ'kwaɪə]	gerekmek, gerektirmek, gerektirir, icap etmek	[sound:require.mp3]	sse_4000
tr157	<img src="single.jpg" />	If something is {{c1::single}}, then there is only one.<br />→ &nbspI have a {{c1::single}} key in my hand.	single	['sɪŋgl]	tek, tekil	[sound:single.mp3]	sse_4000
tr158	<img src="success.jpg" />	{{c1::success}} is doing something well that you choose to do.<br />→ &nbspMy daughter was a big {{c1::success}} at school.	success	[sək'ses]	başarı	[sound:success.mp3]	sse_4000
tr159	<img src="tear.jpg" />	To {{c1::tear}} something means to pull it apart.<br />→ &nbspIt is easy to {{c1::tear}} paper.	tear	[teə]	gözyaşı, gözyaşı dökmek	[sound:tear_1397924728875.mp3]	sse_4000
tr160	<img src="theory.jpg" />	A {{c1::theory}} is an idea about how something works.<br />→ &nbspWe talked about Einstein's {{c1::theory}} of relativity in class.	theory	['θɪərɪ]	teori	[sound:theory.mp3]	sse_4000
tr161	<img src="against.jpg" />	To be {{c1::against}} something is to be touching it or opposed to it.<br />→ &nbspThey both leaned {{c1::against}} the wall.	against	[ə'gen(t)st]	karşısında	[sound:against.mp3]	sse_4000
tr162	<img src="beach.jpg" />	The {{c1::beach}} is a sandy or rocky place by the ocean.<br />→ &nbspThe little girl built a sandcastle on the {{c1::beach}}.	beach	[biːʧ]	plaj, kumsal	[sound:beach.mp3]	sse_4000
tr163	<img src="damage.jpg" />	To {{c1::damage}} something is to break it.<br />→ &nbsp;The car was {{c1::damage}}d in the accident.	damage	['dæmɪʤ]	hasar, zarar vermek	[sound:damage.mp3]	sse_4000
tr164	<img src="discover.jpg" />	To {{c1::discover}} something is to find it for the first time.<br />→ &nbspI {{c1::discover}}ed some new information in this book!	discover	[dɪ'skʌvə]	keşfetmek	[sound:discover.mp3]	sse_4000
tr165	<img src="emotion.jpg" />	An {{c1::emotion}} is how you feel.<br />→ &nbspAnger is a common {{c1::emotion}} that we all feel.	emotion	[ɪ'məuʃ(ə)n]	duygu	[sound:emotion.mp3]	sse_4000
tr166	<img src="fix.jpg" />	To {{c1::fix}} something is to make it work.<br />→ &nbspMy dad has many tools to help him {{c1::fix}} broken things.	fix	[fɪks]	düzeltmek, tamir etmek	[sound:fix.mp3]	sse_4000
tr167	<img src="frank.jpg" />	If you are {{c1::frank}}, you are being very honest.<br />→ &nbspThe teacher had a {{c1::frank}} discussion with her students.	frank	[fræŋk]	dürüst	[sound:frank.mp3]	sse_4000
tr168	<img src="identify.jpg" />	To {{c1::identify}} something is to be able to name it.<br />→ &nbspI used the file to {{c1::identify}} his name.	identify	[aɪ'dentɪfaɪ]	belirlemek	[sound:identify.mp3]	sse_4000
tr169	<img src="island.jpg" />	An {{c1::island}} is land in the middle of water.<br />→ &nbspJapan is a group of {{c1::island}}s.	island	['aɪlənd]	ada	[sound:island.mp3]	sse_4000
tr170	<img src="ocean_1397924728875.jpg" />	The {{c1::ocean}} is all of the salt water that surrounds land.<br />→ &nbspThe {{c1::ocean}} can make powerful waves.	ocean	['əuʃ(ə)n]	okyanus	[sound:ocean.mp3]	sse_4000
tr171	<img src="perhaps.jpg" />	{{c1::perhaps}} is used when you say that something could happen.<br />→ &nbsp{{c1::perhaps}} I will eat an apple for lunch.	perhaps	[pə'hæps]	belki	[sound:perhaps.mp3]	sse_4000
tr172	<img src="pleasant.jpg" />	If something is {{c1::pleasant}}, you enjoy it.<br />→ &nbspThe character had a {{c1::pleasant}} look on its face.	pleasant	['plez(ə)nt]	hoş	[sound:pleasant.mp3]	sse_4000
tr173	<img src="prevent.jpg" />	To {{c1::prevent}} something is to stop it from happening.<br />→ &nbspThe handcuffs {{c1::prevent}}ed me from moving my hands.	prevent	[prɪ'vent]	önlemek	[sound:prevent.mp3]	sse_4000
tr174	<img src="rock.jpg" />	A {{c1::rock}} is a hard thing in the dirt.<br />→ &nbspI stacked {{c1::rock}}s on top of one another.	rock	[rɔk]	Kaya, taş	[sound:rock.mp3]	sse_4000
tr175	<img src="save.jpg" />	To {{c1::save}} something is to keep it from being hurt.<br />→ &nbspI want to help {{c1::save}} the world.	save	[seɪv]	kurtarmak	[sound:save.mp3]	sse_4000
tr176	<img src="step.jpg" />	To {{c1::step}} is to walk.<br />→ &nbsp;Be careful where you {{c1::step}}.	step	[step]	adım atmak	[sound:step.mp3]	sse_4000
tr177	<img src="still.jpg" />	{{c1::still}} is used when you say that a situation keeps going on.<br />→ &nbspThey are {{c1::still}} waiting in line to get tickets.	still	[stɪl]	yine, hala	[sound:still.mp3]	sse_4000
tr178	<img src="taste.jpg" />	A {{c1::taste}} is the flavor something makes in your mouth.<br />→ &nbsp;The {{c1::taste}} of the fruit was sweet.	taste	[teɪst]	damak zevki, tat	[sound:taste.mp3]	sse_4000
tr179	<img src="throw.jpg" />	To {{c1::throw}} something is to use your hand to make it go through the air.<br />→ &nbspThe pitcher can {{c1::throw}} the baseball very fast.	throw	[θrəu]	atmak, fırlatmak	[sound:throw.mp3]	sse_4000
tr180	<img src="wave.jpg" />	A {{c1::wave}} is a line of water that moves higher than the rest of the water.<br />→ &nbspThe water was filled with large blue {{c1::wave}}s.	wave	[weɪv]	dalga	[sound:wave.mp3]	sse_4000
tr181	<img src="benefit.jpg" />	A {{c1::benefit}} is a good thing.<br />→ &nbspBeing able to fly is a good {{c1::benefit}} to birds.	benefit	['benɪfɪt]	yarar	[sound:benefit.mp3]	sse_4000
tr182	<img src="certain.jpg" />	If you are {{c1::certain}} about something, you know it is true.<br />→ &nbsp;I am {{c1::certain}} that zebras have stripes.	certain	['sɜːt(ə)n]	belli	[sound:certain.mp3]	sse_4000
tr183	<img src="chance.jpg" />	A {{c1::chance}} is an opportunity to do something.<br />→ &nbspI had a {{c1::chance}} to see the Roman Coliseum last summer.	chance	[ʧɑːn(t)s]	şans	[sound:chance.mp3]	sse_4000
tr184	<img src="effect.jpg" />	An {{c1::effect}} is a change made by something else.<br />→ &nbspThe medicine had a good {{c1::effect}} on the boy.	effect	[ɪ'fekt]	etki, tesir	[sound:effect.mp3]	sse_4000
tr185	<img src="essential.jpg" />	If something is {{c1::essential}}, it is very important and necessary.<br />→ &nbspIt is {{c1::essential}} to have oxygen when you scuba dive.	essential	[ɪ'sen(t)ʃ(ə)l]	gerekli, özüne ait	[sound:essential.mp3]	sse_4000
tr186	<img src="far.jpg" />	If something is {{c1::far}}, it is not close.<br />→ &nbspIt's {{c1::far}} going from the east coast to the west coast of America.	far	[fɑː]	uzak	[sound:far.mp3]	sse_4000
tr187	<img src="focus.jpg" />	To {{c1::focus}} on something is to think about it and pay attention to it.<br />→ &nbspMy mom always helps me to {{c1::focus}} on my school work.	focus	['fəukəs]	odak, odaklanmak	[sound:focus.mp3]	sse_4000
tr188	<img src="function.jpg" />	The {{c1::function}} of something is what it does.<br />→ &nbspThe {{c1::function}} of a flashlight is to help you see in the dark.	function	['fʌŋkʃ(ə)n]	fonksiyon, işlev	[sound:function.mp3]	sse_4000
tr189	<img src="grass.jpg" />	{{c1::grass}} is the green leaves that cover the ground.<br />→ &nbspThe {{c1::grass}} looked so soft and green.	grass	[grɑːs]	çimen, ot	[sound:grass.mp3]	sse_4000
tr190	<img src="guard.jpg" />	To {{c1::guard}} something is to take care of it.<br />→ &nbsp;The police officer will {{c1::guard}} us from any harm.	guard	[gɑːd]	bekçilik etmek, korumak	[sound:guard.mp3]	sse_4000
tr191	<img src="image.jpg" />	The {{c1::image}} of something is a picture of it.<br />→ &nbspThe {{c1::image}} of her eye was very clear.	image	['ɪmɪʤ]	görüntü	[sound:image.mp3]	sse_4000
tr192	<img src="immediate.jpg" />	If something is {{c1::immediate}}, it happens quickly.<br />→ &nbspAn {{c1::immediate}} response came from the pizza place.	immediate	[ɪ'miːdɪət]	acil	[sound:immediate.mp3]	sse_4000
tr193	<img src="primary.jpg" />	If something is {{c1::primary}}, it is the most important thing.<br />→ &nbsp;His {{c1::primary}} thoughts are about money.	primary	['praɪm(ə)rɪ]	birincil, öncelikli	[sound:primary.mp3]	sse_4000
tr194	<img src="proud.jpg" />	If someone feels {{c1::proud}}, they are happy about what they have done.<br />→ &nbspShe is {{c1::proud}} of the picture she drew of her house.	proud	[praud]	gururlu	[sound:proud.mp3]	sse_4000
tr195	<img src="remain.jpg" />	To {{c1::remain}} somewhere is to stay there.<br />→ &nbspMy sister had to {{c1::remain}} home since she was sick.	remain	[rɪ'meɪn]	kalmak	[sound:remain.mp3]	sse_4000
tr196	<img src="rest.jpg" />	To {{c1::rest}} is to stop being active while the body gets back its strength.<br />→ &nbspI {{c1::rest}}ed on the couch after work.	rest	[rest]	dinlenmek	[sound:rest.mp3]	sse_4000
tr197	<img src="separate.jpg" />	If two things are {{c1::separate}}, they are not together.<br />→ &nbspNew York and Los Angeles are in two {{c1::separate}} parts of America.	separate	['sep(ə)rət]	ayrı	[sound:separate.mp3]	sse_4000
tr198	<img src="site.jpg" />	A {{c1::site}} is a place.<br />→ &nbspWe found the perfect {{c1::site}} for our picnic.	site	[saɪt]	yer	[sound:site.mp3]	sse_4000
tr199	<img src="tail.jpg" />	A {{c1::tail}} is a part of an animal's body, sticking out from its rear or back.<br />→ &nbspOur dog wags its {{c1::tail}} when it's happy.	tail	[teɪl]	kuyruk	[sound:tail_1397924728875.mp3]	sse_4000
tr200	<img src="trouble.jpg" />	{{c1::trouble}} is a problem or a difficulty.<br />→ &nbspI have {{c1::trouble}} working with my boss.	trouble	['trʌbl]	sorun, bela	[sound:trouble.mp3]	sse_4000
tr201	<img src="anymore.jpg" />	{{c1::anymore}} means any longer.<br />→ &nbsp;Her old pants don't fit her {{c1::anymore}}.	anymore	[ˌenɪ'mɔː]	artık	[sound:anymore.mp3]	sse_4000
tr202	<img src="asleep.jpg" />	When a person is {{c1::asleep}}, they are not awake.<br />→ &nbspThe baby has been {{c1::asleep}} for hours.	asleep	[ə'sliːp]	uykuda	[sound:asleep.mp3]	sse_4000
tr203	<img src="berry.jpg" />	A {{c1::berry}} is a small round fruit that grows on certain plants and trees.<br />→ &nbspThe {{c1::berry}} looked delicious.	berry	['berɪ]	yemiş	[sound:berry.mp3]	sse_4000
tr204	<img src="collect.jpg" />	To {{c1::collect}} things is to group them together all in one place.<br />→ &nbspI {{c1::collect}}ed shells when I was younger.	collect	[kə'lekt]	toplamak	[sound:collect.mp3]	sse_4000
tr205	<img src="compete.jpg" />	To {{c1::compete}} is to try to be better than someone.<br />→ &nbspHe will {{c1::compete}} with very good athletes.	compete	[kəm'piːt]	yarışmak, rekabet etmek	[sound:compete.mp3]	sse_4000
tr206	<img src="conversation.jpg" />	A {{c1::conversation}} is a talk between people.<br />→ &nbspThere were two {{c1::conversation}}s going on at once.	conversation	[ˌkɔnvə'seɪʃ(ə)n]	konuşma, sohbet	[sound:conversation.mp3]	sse_4000
tr207	<img src="creature.jpg" />	A {{c1::creature}} is any living thing.<br />→ &nbspThe {{c1::creature}} we saw today was either a dolphin or a porpoise.	creature	['kriːʧə]	yaratık	[sound:creature.mp3]	sse_4000
tr208	<img src="decision.jpg" />	A {{c1::decision}} is a choice.<br />→ &nbspHe made the wrong {{c1::decision}}.	decision	[dɪ'sɪʒn]	karar	[sound:decision.mp3]	sse_4000
tr209	<img src="either.jpg" />	{{c1::either}} is used with "or" to say there are two or more possibilities.<br />→ &nbspYou can choose to be {{c1::either}} white or black when you play chess.	either	['aɪðə]	ya (ya da)	[sound:either.mp3]	sse_4000
tr210	<img src="forest.jpg" />	A {{c1::forest}} is a place with lots of trees and animals.<br />→ &nbspI love to go walking in the {{c1::forest}}.	forest	['fɔrɪst]	orman	[sound:forest.mp3]	sse_4000
tr211	<img src="ground.jpg" />	The {{c1::ground}} is the top part of the Earth that we walk on.<br />→ &nbspThe {{c1::ground}} under our feet was dry and brown.	ground	[graund]	zemin, yer	[sound:ground.mp3]	sse_4000
tr212	<img src="introduce.jpg" />	To {{c1::introduce}} someone or something is to say who they are.<br />→ &nbspI {{c1::introduce}}d myself to our newest co-worker today.	introduce	[ˌɪntrə'djuːs]	tanıştırmak	[sound:introduce.mp3]	sse_4000
tr213	<img src="marry.jpg" />	To {{c1::marry}} is to legally become husband and wife.<br />→ &nbsp;Rose and Henry were {{c1::married}}, and they lived happily.	marry, married	['mærɪ]	evlenmek	[sound:marry.mp3]	sse_4000
tr214	<img src="prepare.jpg" />	To {{c1::prepare}} is to get ready for something.<br />→ &nbspI {{c1::prepare}}d my speech to the class.	prepare	[prɪ'peə]	hazırlamak, hazırlanmak	[sound:prepare.mp3]	sse_4000
tr215	<img src="sail.jpg" />	To {{c1::sail}} is to move a boat on the water.<br />→ &nbspI love to {{c1::sail}} my boat on the lake.	sail	[seɪl]	denizde tekne sürmek, yelkenli sürmek	[sound:sail.mp3]	sse_4000
tr216	<img src="serious.jpg" />	When something is {{c1::serious}}, it is bad or unsafe.<br />→ &nbspThe accident was very {{c1::serious}}.	serious	['sɪərɪəs]	ciddi	[sound:serious.mp3]	sse_4000
tr217	<img src="spend.jpg" />	To {{c1::spend}} is to use time doing something or being somewhere.<br />→ &nbspI like to {{c1::spend}} my free time fishing.	spend	[spend]	harcamak	[sound:spend.mp3]	sse_4000
tr218	<img src="strange.jpg" />	When something is {{c1::strange}}, it is not normal.<br />→ &nbspJoe had a {{c1::strange}} look on his face after he saw what happened.	strange	[streɪnʤ]	garip	[sound:strange.mp3]	sse_4000
tr219	<img src="truth.jpg" />	The {{c1::truth}} is a fact or something that is right.<br />→ &nbspHe was telling the {{c1::truth}} about seeing a large green snake.	truth	[truːθ]	hakikat, gerçek	[sound:truth.mp3]	sse_4000
tr220	<img src="wake.jpg" />	To {{c1::wake}} is to not be sleeping anymore.<br />→ &nbspHe is always full of energy when he {{c1::wake}}s in the morning.	wake	[weɪk]	uyanmak	[sound:wake.mp3]	sse_4000
tr221	<img src="alone.jpg" />	If someone is {{c1::alone}}, they are not with another person.<br />→ &nbspThe boy wanted to be {{c1::alone}} to think.	alone	[ə'ləun]	tek başına, yalnız	[sound:alone.mp3]	sse_4000
tr222	<img src="apartment.jpg" />	An {{c1::apartment}} is a set of rooms in a building where people live.<br />→ &nbspShe has a nice {{c1::apartment}} in the city.	apartment	[ə'pɑːtmənt]	apartman dairesi	[sound:apartment.mp3]	sse_4000
tr223	<img src="article.jpg" />	An {{c1::article}} is a story in a newspaper or magazine.<br />→ &nbspDid you read the {{c1::article}} in the newspaper about the soccer game?	article	['ɑːtɪkl]	makale	[sound:article.mp3]	sse_4000
tr224	<img src="artist.jpg" />	An {{c1::artist}} is a person who paints, draws, or makes sculptures.<br />→ &nbspHe went to Paris to become an {{c1::artist}}.	artist	['ɑːtɪst]	sanatçı	[sound:artist.mp3]	sse_4000
tr225	<img src="attitide.jpg" />	Someone's {{c1::attitude}} is the way they feel and think.<br />→ &nbspJohn has a bad {{c1::attitude}}. He's always angry.	attitude	['ætɪt(j)uːd]	tutum, tavır	[sound:attitude.mp3]	sse_4000
tr226	<img src="compare.jpg" />	To {{c1::compare}} means to say how two things are the same and different.<br />→ &nbspIf you {{c1::compare}} cats and dogs, you'll see that they're both good pets.	compare	[kəm'peə]	karşılaştırmak	[sound:compare.mp3]	sse_4000
tr227	<img src="judge.jpg" />	To {{c1::judge}} something is to say if it is good or bad.<br />→ &nbspThe boy was going to {{c1::judge}} how his mother's turkey tasted.	judge	['ʤʌʤ]	hüküm vermek, yargılamak	[sound:judge.mp3]	sse_4000
tr228	<img src="magazine.jpg" />	A {{c1::magazine}} is a regular publication with news, stories, and articles.<br />→ &nbspShe likes to read fashion {{c1::magazine}}s.	magazine	[ˌmægə'ziːn]	dergi	[sound:magazine.mp3]	sse_4000
tr229	<img src="material.jpg" />	A {{c1::material}} is what is used to make something.<br />→ &nbspBrick is a good {{c1::material}} for building houses.	material	[mə'tɪərɪəl]	malzeme, materyal	[sound:material.mp3]	sse_4000
tr230	<img src="meal.jpg" />	A {{c1::meal}} is a time when food is eaten like breakfast, lunch, or dinner.<br />→ &nbspBreakfast is my favorite {{c1::meal}} because I enjoy breakfast foods.	meal	[miːl]	yemek	[sound:meal.mp3]	sse_4000
tr231	<img src="method.jpg" />	A {{c1::method}} is the way to do something.<br />→ &nbspOne {{c1::method}} to remember things is to tie a string around your finger.	method	['meθəd]	yöntem, metot	[sound:method.mp3]	sse_4000
tr232	<img src="neighbor.jpg" />	A {{c1::neighbor}} is a person who lives near you.<br />→ &nbspI like my {{c1::neighbor}} because he's very friendly.	neighbor	['neɪbə]	komşu	[sound:neighbor.mp3]	sse_4000
tr233	<img src="professional.jpg" />	If something is {{c1::professional}}, it deals with work that uses special skills.<br />→ &nbspIf you want to be a pilot, you must have {{c1::professional}} training.	professional	[prə'feʃ(ə)n(ə)l]	profesyonel	[sound:professional.mp3]	sse_4000
tr234	<img src="profit.jpg" />	A {{c1::profit}} is the extra money you make when you sell something.<br />→ &nbspI made a small {{c1::profit}} from selling my old clothes.	profit	['prɔfɪt]	kâr, kazanç	[sound:profit.mp3]	sse_4000
tr235	<img src="quality.jpg" />	The {{c1::quality}} of something is how good it is.<br />→ &nbspThe {{c1::quality}} of his car is very good.	quality	['kwɔlətɪ]	kalite, nitelik	[sound:quality.mp3]	sse_4000
tr236	<img src="shape.jpg" />	A {{c1::shape}} is a simple form like a square or circle.<br />→ &nbspThe triangle is my favorite {{c1::shape}}.	shape	[ʃeɪp]	şekil	[sound:shape.mp3]	sse_4000
tr237	<img src="space.jpg" />	A {{c1::space}} is an empty area.<br />→ &nbspI don't have much {{c1::space}} for things in my small house.	space	[speɪs]	alan, boş yer, mekan, hacim	[sound:space.mp3]	sse_4000
tr238	<img src="stair.jpg" />	{{c1::stair}}s are the things that are used to go up in a building.<br />→ &nbspYou can take the {{c1::stair}}s to the second floor.	stair	[steə]	merdiven, basamak	[sound:stair.mp3]	sse_4000
tr239	<img src="symbol.jpg" />	A {{c1::symbol}} is a thing that stands for something else.<br />→ &nbspThis {{c1::symbol}} tells us that we cannot smoke in this area.	symbol	['sɪmb(ə)l]	sembol, simge	[sound:symbol.mp3]	sse_4000
tr240	<img src="thin.jpg" />	If someone or something is {{c1::thin}}, they are not fat.<br />→ &nbspThe man was {{c1::thin}} because he didn't eat much.	thin	[θɪn]	ince, zayıf	[sound:thin.mp3]	sse_4000
tr241	<img src="blood.jpg" />	{{c1::blood}} is the red liquid in your body.<br />→ &nbspI cut my finger and got {{c1::blood}} on my shirt.	blood	[blʌd]	kan	[sound:blood.mp3]	sse_4000
tr242	<img src="burn.jpg" />	To {{c1::burn}} something is to set it on fire.<br />→ &nbspI {{c1::burn}}ed some wood in the camp fire.	burn	[bɜːn]	yanmak, yakmak	[sound:burn.mp3]	sse_4000
tr243	<img src="cell.jpg" />	A {{c1::cell}} is a small room where a person is locked in.<br />→ &nbspThe jail {{c1::cell}} was very small.	cell	[sel]	hücre	[sound:cell.mp3]	sse_4000
tr244	<img src="contain.jpg" />	To {{c1::contain}} something is to have it inside.<br />→ &nbspThe mailbox {{c1::contain}}ed a letter.	contain	[kən'teɪn]	içermek, kapsamak	[sound:contain.mp3]	sse_4000
tr245	<img src="correct.jpg" />	To be {{c1::correct}} is to be right.<br />→ &nbspAll of my answers on the test were {{c1::correct}}.	correct	[kə'rekt]	doğru	[sound:correct.mp3]	sse_4000
tr246	<img src="crop.jpg" />	A {{c1::crop}} is food that a farmer grows.<br />→ &nbspWheat is a {{c1::crop}} that is made into bread.	crop	[krɔp]	ekin	[sound:crop.mp3]	sse_4000
tr247	<img src="demand.jpg" />	To {{c1::demand}} something is to say strongly that you want it.<br />→ &nbspThe workers {{c1::demand}}ed to be paid more money.	demand	[dɪ'mɑːnd]	talep etmek	[sound:demand.mp3]	sse_4000
tr248	<img src="equal.jpg" />	To be {{c1::equal}} is to be the same.<br />→ &nbspBoth students are {{c1::equal}} in age.	equal	['iːkwəl]	eşit	[sound:equal.mp3]	sse_4000
tr249	<img src="feed.jpg" />	To {{c1::feed}} is to give food.<br />→ &nbspMother {{c1::feed}}s my baby brother everyday.	feed	[fiːd]	beslemek	[sound:feed.mp3]	sse_4000
tr250	<img src="hole.jpg" />	A {{c1::hole}} is an opening in something.<br />→ &nbspThe man was going to jump into the {{c1::hole}} in the ice.	hole	[həul]	delik	[sound:hole.mp3]	sse_4000
tr251	<img src="increase.jpg" />	To {{c1::increase}} something is to make it larger or more.<br />→ &nbspThey've {{c1::increase}}d the price of gas by 15 cents!	increase	['ɪnkriːs]	artırmak	[sound:increase.mp3]	sse_4000
tr252	<img src="lord.jpg" />	Long ago, a {{c1::lord}} was a man in charge of a town.<br />→ &nbspThe {{c1::lord}} of the town was not kind.	lord	[lɔːd]	kral, efendi, ağa, bey	[sound:lord.mp3]	sse_4000
tr253	<img src="owe.jpg" />	To {{c1::owe}} is to have to pay or give back something received from another.<br />→ &nbspI {{c1::owe}}d him twenty dollars, so I paid him back.	owe	[əu]	borçlu olmak	[sound:owe.mp3]	sse_4000
tr254	<img src="position.jpg" />	A {{c1::position}} is the way something is placed.<br />→ &nbspHow can you sit in that {{c1::position}}?	position	[pə'zɪʃ(ə)n]	pozisyon, konum	[sound:position.mp3]	sse_4000
tr255	<img src="raise.jpg" />	To {{c1::raise}} something is to lift it up.<br />→ &nbspWe had to work together to {{c1::raise}} the last piece.	raise	[reɪz]	yükseltmek	[sound:raise.mp3]	sse_4000
